,name,gas-name,gas-CriticalTemp,gas-CriticalPressure,gas-AcentricFactor,gas-MolecularWeight,gas-MeltPoint,gas-BoilingPoint,temperature,pressure
255,AMUXAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
256,ANAWIX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
257,ANAWOD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
258,ANEHEI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
259,ANENEN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
260,ANENIR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
261,ANEPIT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
262,ANIDIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
263,ANOMOG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
264,ANOMUM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
265,ANONAT_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
266,ANUGEW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
267,ANUGIA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
268,ANUGOG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
269,APACAX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
270,APARAM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
271,APAYIB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
272,APAYOH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
273,APAYUN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
274,APAZAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
275,APAZEY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
276,APAZIC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
277,APAZOI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
278,APEBED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
279,APEBEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
280,APEBII_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
281,APEBOO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
282,APEBUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
283,APETAS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
284,APUPEH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
285,AQAJEI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
286,AQALIO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
287,AQALOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
288,AQEFOS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
289,AQEFUY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
290,AQEGUY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
291,AQEQES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
292,AQEQIW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
293,AQERUL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
294,AQETIA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
295,AQETUM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
296,AQIQAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
297,AQIQIC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
298,AQIXUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
299,AQIXUV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
300,AQMAND01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
301,AQMAND_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
302,AQODOA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
303,AQOLEZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
304,AQOLID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
305,AQOLOJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
306,AQOLUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
307,AQOMAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
308,AQOMEA01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
309,AQOMEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
310,AQOSEG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
311,AQOTIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
312,AQUCOF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
313,AQUCOG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
314,AQUCUM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
315,AQUDAS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
316,AQUDAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
317,AQUDEX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
318,AQUDIB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
319,AQUDOH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
320,ARADEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
321,ARAFEF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
322,ARAFIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
323,ARAFOP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
324,ARAGOR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
325,ARAHIM01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
326,ARAHIM02_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
327,ARAHIM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
328,ARINOF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
329,ARINUL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
330,AROFAP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
331,AROFET_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
332,ARUCOH01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
333,ARUCUN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
334,ARUDAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
335,ARUJED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
336,ARUYES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
337,ARUYOB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
338,ARUYUH01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
339,ARUYUH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
340,ASACON_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
341,ASADAA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
342,ASAHEJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
343,ASAJOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
344,ASALAH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
345,ASALIP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
346,ASALOV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
347,ASAMUE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
348,ASANAL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
349,ASECUY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
350,ASEJOZ01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
351,ASEJOZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
352,ASEKAM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
353,ASEXED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
354,ASINAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
355,ASINEX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
356,ASINIB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
357,ASIQEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
358,ASIQIE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
359,ASIRUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
360,ASIVAB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
361,ASIVEF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
362,ASOHUL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
363,ASOSUY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
364,ASOVEL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
365,ASOYOY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
366,ASUBIB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
367,ASUJIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
368,ASUKEE01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
369,ASUKEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
370,ASUWUI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
371,ATAFIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
372,ATAYAX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
373,ATAYEB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
374,ATEJOA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
375,ATEXII_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
376,ATEYED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
377,ATEYOP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
378,ATEYUV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
379,ATEZAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
380,ATEZEG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
381,ATEZIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
382,ATIBAG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
383,ATIBIO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
384,ATIBOU01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
385,ATIBOU02_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
386,ATIBOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
387,ATIBUA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
388,ATICAH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
389,ATICEL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
390,ATIJUJ_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
391,ATIRUS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
392,ATIXAE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
393,ATIXUX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
394,ATOGEV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
395,ATOWIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
396,ATOWOW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
397,ATULIM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
398,ATUXIY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
399,ATUXOE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
400,ATUXUK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
401,ATUYAR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
402,ATUZEW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
403,AVAGIP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
404,AVAGOV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
405,AVAGUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
406,AVAJUE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
407,AVAKAL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
408,AVAKEP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
409,AVALEO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
410,AVAQIX01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
411,AVAQIX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
412,AVEHAM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
413,AVELOD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
414,AVELUJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
415,AVEMAQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
416,AVEMOE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
417,AVEQID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
418,AVESAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
419,AVESOL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
420,AVESUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
421,AVETAY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
422,AVETEC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
423,AVETOM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
424,AVEVEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
425,AVIHIY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
426,AVIHOE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
427,AVILEY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
428,AVIMIC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
429,AVIMOI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
430,AVIMUO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
431,AVIPAX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
432,AVIPOL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
433,AVITUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
434,AVIVAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
435,AVIVEG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
436,AVIVIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
437,AVIVOQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
438,AVIVUW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
439,AVOSIO_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
440,AVUBUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
441,AVUCEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
442,AVUDAX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
443,AVUHIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
444,AVUJIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
445,AVUPIR_SL,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
446,AWAGEL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
447,AWAGOV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
448,AWAHAI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
449,AWAHEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
450,AWAJIT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
451,AWAKEQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
452,AWAREV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
453,AWARIZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
454,AWASAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
455,AWASEY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
456,AWASOI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
457,AWAWUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
458,AWEBIO_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
459,AWEDOW_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
460,AWEDUC_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
461,AWEGEP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
462,AWEJES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
463,AWEJIW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
464,AWEVIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
465,AWEWOP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
466,AWEZOS01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
467,AWEZOS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
468,AWIBAK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
469,AWIBAL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
470,AWIBEO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
471,AWIBIS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
472,AWOFOI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
473,AWOKED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
474,AWUPAL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
475,AWUPOZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
476,AXAFAG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
477,AXAQAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
478,AXAWUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
479,AXIGAR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
480,AXIMUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
481,AXINAX01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
482,AXINAX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
483,AXINEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
484,AXINIF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
485,AXIPEE01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
486,AXIPEE02_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
487,AXIPEE03_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
488,AXIPEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
489,AXOCAT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
490,AXOHIE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
491,AXUBAW_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
492,AXUBOL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
493,AXUDII04_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
494,AXUHAD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
495,AXUHEH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
496,AXUHIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
